Id,UnitId,Tainted,Channel,Trust,WorkerId,CountryCode,City,Ip,Response1,Response2,Response3,Classifier,Exclude,Training
2909670610,1403461977,FALSE,clixsense,1,39360761,VEN,Barquisimeto,200.8.101.118,Can you repeat what I just said?,please repeat what I just said,Did you hear what I said? can you repeat it to me please,repeat,0,0
2909660587,1403461977,FALSE,neodev,1,38372558,BRA,Goiania,200.163.232.161,I did not understand what you said please repeat?,I have difficulty understanding your language please repeat slowly.,I would like you to explain to me how it works so I do not get lost.,repeat,0,0
2909676594,1403461977,FALSE,neodev,1,41805069,HUN,Sz√©kesfeh√©rv√°r,92.249.141.161,What? I have missed my flight? Can you please repeat your last sentence?,Sorry I have not heard what you said can you please tell it again?,What is that you said for the last time?,repeat,0,0
2909674857,1403461977,FALSE,neodev,1,36312400,VEN,Puerto Ordaz,190.207.114.243,Can you repeat the answer?,I did not understand what I was told by the customer service can I repeat it?,can you repeat me operator?,repeat,0,0
2909645457,1403461977,FALSE,neodev,1,42740374,TUR,Ankara,176.88.29.229,how can you help me?,how can you help me if i change my flight?,how can you help me if i change my flight? i dont't want to go what happened?,repeat,0,0
2909658463,1403461977,FALSE,clixsense,1,43806607,VEN,Caracas,200.41.119.187,I beg your pardon can you repeat that?,Sorry I did not understand what you have just said.,Can you repeat that over again please?,repeat,0,0
2909674213,1403461977,FALSE,neodev,1,43850470,VEN,Barquisimeto,190.207.138.155,excuse me do not listen to what you said,you could repeat the information you just provided?,I could not take care of the call or information I made,repeat,0,0
2909750904,1403461977,FALSE,clixsense,1,39347443,AUT,Vienna,80.110.82.64,I beg your pardon?,Could you repeat please?,I didn't hear you well?,repeat,0,0
2909675502,1403461977,FALSE,neodev,1,43642908,VEN,Valencia,190.79.79.9,I could repeat what I just said,please repeat what we talked about,would be so nice to repeat what I said,repeat,0,0
2909680851,1403461977,FALSE,elite,1,43775319,MEX,Zapopan,187.189.149.82,can you repeat what do you said?,i can't hear you.,sorry but i don't understand can repeat please?,repeat,0,0
2909712932,1403461977,FALSE,neodev,1,43700704,VEN,Maracay,200.93.85.111,Can you repeat the information you just gave me?,Could you repeat what you just said?,Sorry I did not get it you can repeat what I said!,repeat,0,0
2909681908,1403461977,FALSE,elite,1,43821915,MEX,Acapulco De Ju√°rez,201.114.49.39,Could you repeat what you are indicating please,do not listen to what he said could you repeat what you just said?,Mr. service  Agent I did not understand what you indicated I could repeat it again,repeat,0,0
2909729392,1403461977,FALSE,neodev,1,43661460,VEN,,190.207.59.93,Sorry I did not hear it could you repeat what you said?,excuse me what did you say?,Can you speak louder? i did not hear you,repeat,0,0
2909712281,1403461977,FALSE,clixsense,1,40597878,ESP,Leioa,85.86.226.145,Repeat please,Can you repeat your last words?,I can't understand you repeat it please,repeat,0,0
2909831116,1403461977,FALSE,clixsense,1,39767721,RUS,Kazan,188.162.195.224,I'm sorry I listened to what you said.,Could you repeat that?,Thanks for repeating,repeat,13,0
2909775270,1403461977,FALSE,clixsense,1,36522920,RUS,Moscow,91.78.29.125,Sorry I did not understand what you said.,Would you please repeat that?,Could you repeat it more slowly?,repeat,0,0
2909681221,1403461977,FALSE,elite,1,41472139,EGY,Damanhour,197.43.27.149,Please say that again.,I am sorry but I did not catch you. Please repeat what you just said.,You missed me. Please repeat that again.,repeat,0,0
2909684555,1403461957,FALSE,neodev,1,43661460,VEN,,190.207.59.93,Excuse me could you tell me if I'm on time for my flight?,what time does my flight leave?,I want to know if I have arrived in time for my flight,status_general,0,0
2909770460,1403461957,FALSE,clixsense,1,21764533,HRV,Rijeka,78.2.113.83,Can you check if my flight is on time?,Is my flight on time?,Is my flight right on schedule?,status_general,0,0
2909658569,1403461957,FALSE,neodev,1,43772050,VEN,,190.79.26.39,I am via the airport will it be possible to check if I go on time?,Good day to know if my flight will leave at scheduled time?,To confirm if my flight will leave without any problem,status_general,0,0
2909740145,1403461957,FALSE,clixsense,1,41904763,VEN,Caracas,190.36.114.90,everything is in order,I would like to verify my flight,could you tell me if my flight is on time,status_general,0,0
2909648673,1403461965,FALSE,neodev,1,43777305,EGY,Cairo,41.42.70.235,what is my flight status ?,can you check my flight status ?,can you help me in my flight status ?,status_general,0,0
2909680275,1403461957,FALSE,clixsense,1,43726491,UKR,Khmelnitskiy,46.252.216.42,Where can I see the time of arrival / departure of my flight?,Is there a delay on my flight?,My flight will be available according to schedule?,status_general,0,0
2909712849,1403461965,FALSE,clixsense,1,41701371,VEN,Caracas,190.36.122.111,I would like to know if my flight is in time.,I would like to know the status of the flight,everything is in order,status_general,3,0
2909703271,1403461957,FALSE,neodev,1,38372558,BRA,Goiania,200.163.232.161,Is my flight all as scheduled?,I'm afraid the flight will be late could you help me check please?,Please I need help to check if my flight will be delayed so as not to lose scale.,status_general,0,0
2909648980,1403461965,FALSE,bitcoinget,1,43851130,USA,New York,162.243.39.208,Want to check my flight status,How can i check my flight status,Tell me how I can check my flight status,status_general,0,0
2909646454,1403461957,FALSE,neodev,1,36312400,VEN,Puerto Ordaz,190.207.114.243,has not my flight left yet?,Is it in time for my flight?,can you check me if I'm on time for my flight?,status_general,0,0
2909667972,1403461957,FALSE,clixsense,1,43250263,UKR,Poltava,213.174.29.4,tell my flight is not late,Tell me please my flight is on schedule,do you know if it's okay with my flight,status_general,0,0
2909712757,1403461957,FALSE,neodev,1,33110177,VEN,Car√∫pano,190.204.98.175,I would like to know the time of my flight,Could you tell me if my flight is on time?,I want to get to know if my flight is in the correct time.,status_general,0,0
2909780434,1403461957,FALSE,clixsense,1,43661991,PAK,Karachi,111.88.150.92,Is my flight on time?,On which time should I reach the airport?,I want to check is my flight on time?,status_general,0,0
2909680052,1403461965,FALSE,gifthunterclub,1,43045808,VEN,Barcelona,201.209.183.220,GOOD LADY STILL GOING MY FLIGHT I'M STILL HAVING NO NEWS,OK I WILL STOP THE COMMUNICATOR PENDING,FOR ANY CHANGE I WILL KEEP NEARBY. THANK YOU,status_general,23,0
2909690410,1403461957,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,Is the flight on time?,Is the flight on time?,Is the flight on time?,status_general,0,0
2909649306,1403461957,FALSE,neodev,1,43911470,EGY,,197.160.22.54,tell me if my flight is on time ?,i want to ask if any delay in my flight ?,when the exactly time for my flight take off ?,status_general,0,0
2909721072,1403461957,FALSE,neodev,1,40141799,VEN,,190.198.74.31,hello my flight is on time?,hello i need a information to know if my flight is on time!,hello can you give me a information about my flight time?,status_general,0,0
2909645825,1403461965,FALSE,neodev,1,43602514,TUR,Erzurum,78.164.167.106,Is there a change in flight time?,Why did my flight time change?,what is my flight time,status_general,0,0
2909707131,1403461957,FALSE,neodev,1,43891052,EGY,Cairo,41.237.73.219,i want to  check if my flight is on time if my flight is on time,can you please tell me   if my flight is on time ?,i would like to know if my  flight is on time,status_general,0,0
2909750731,1403461957,FALSE,clixsense,1,34968890,PHL,Pasig City,120.28.109.117,What time is the flight leaving?,What time will the flight arrive at the destination?,Will there be any delays?,status_general,0,0
2909632678,1403461957,FALSE,neodev,1,43765666,VEN,Guacara,186.89.123.89,agrgasdfgsfsz,sagegaerarggs,gwgawerrgrga,status_general,123,0
2909650314,1403461965,FALSE,prodege,1,5551648,CAN,Victoria,173.183.76.192,is the  flight on time,are there any delays on the flight,the flight is it on time,status_general,0,0
2909691303,1403461957,FALSE,neodev,1,43644467,VEN,Caracas,190.204.151.234,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,status_general,123,0
2909784284,1403461965,FALSE,neodev,1,43698317,EGY,Cairo,41.45.210.26,I want to ask about the status of the trip,What is the status of the trip,What is the flight status please,status_general,0,0
2909645221,1403461957,FALSE,clixsense,1,41701371,VEN,Caracas,190.36.122.111,I would like to know if my flight is on time,Could you tell if my flight was on time?,will it give me time to take the food before my flight leaves?,status_general,0,0
2909715591,1403461957,FALSE,neodev,1,32512686,VEN,Maracay,200.93.70.139,please I'm on time,where I see the time on the ticket,where part of the website checks the flight time,status_general,1,0
2909633378,1403461965,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,booking_change,0,0
2909644967,1403461957,FALSE,clixsense,1,43806607,VEN,Caracas,200.41.119.187,Do you know the estimated time for the arrival?,Have you received any notification of delay for this flight?,How much is left until my flight arrives?,status_general,0,0
2909785282,1403461957,FALSE,neodev,1,41766417,VEN,Maracay,201.208.26.242,what time does my flight arrive,How much time is left for my flight to land?,my flight arrives on time,status_general,0,0
2909691902,1403461965,FALSE,neodev,1,43644467,VEN,Caracas,190.204.151.234,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,status_general,123,0
2909668790,1403461965,FALSE,neodev,1,42441428,EGY,Cairo,41.237.43.213,i want to check my flight status,will my flight depart on time?,is there any delay on my flight?,status_general,0,0
2909676443,1403461957,FALSE,neodev,1,43783122,EGY,Assiut,197.39.73.95,Please I want to know when my trip will be,Please when the trip to America,Will the trip to America go out at 9 pm,status_general,2,0
2909659182,1403461965,FALSE,elite,1,40356433,SRB,,77.243.24.177,Can you please check my flight status ?,How can I check my flight status ?,Is it possible to check my status ?,status_general,0,0
2909691915,1403461957,FALSE,neodev,1,38366779,RUS,Bryansk,2.93.179.230,jkhdajkdhajk,hjkahdkahd,khdjkahdakjdh,status_general,123,0
2909668809,1403461957,FALSE,neodev,1,43799932,EGY,Cairo,197.39.170.251,dose the flight will take off on time,the flight will take off on time or not,i wounder if the flight will take off on time,status_general,0,0
2909631969,1403461957,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,booking_change,0,0
2909785579,1403461965,FALSE,clixsense,1,41904763,VEN,Caracas,190.36.114.90,everything is fine on the flight,would be kind enough to tell me how the flight is going,the flight is in time,status_general,0,0
2909659931,1403461965,FALSE,neodev,1,43891052,EGY,Cairo,41.237.73.219,how is my flight status ?,can you check my flight status ?,would you please help me in my flighr status ?,status_general,0,0
2909689482,1403461965,FALSE,elite,1,43716648,VEN,Caracas,186.167.245.148,What time is going to leave my flight to Caracas?,How late is my flight?,due to the weather is going to make my flight today or are they suspended?,status_general,0,0
2909631438,1403461965,FALSE,neodev,1,40956186,EGY,,62.114.130.5,You want to cancel your flight,You want to cancel your flight,You want to cancel your flight,booking_cancel,0,0
2909692777,1403461957,FALSE,clixsense,1,40289526,TUR,Denizli,176.233.184.158,ƒ± have to go there on time,no,no,status_general,123,0
2909666274,1403461965,FALSE,clixsense,1,10422922,PAK,Karachi,39.48.57.27,What's the flight timings?,When will we fly?,What's the departure time?,status_general,0,0
2909757517,1403461957,FALSE,neodev,1,43825606,VEN,Barquisimeto,201.249.96.90,If I'd like to know if my flight is on time?,I would like to know if that nuemerod and haciento touches me ??,How long does the flight last?,status_general,2,0
2909650431,1403461965,FALSE,neodev,1,41766417,VEN,Maracay,201.208.26.242,details of my flight?,where is my flight,arrival time of my flight?,status_general,0,0
2909684573,1403461965,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,repeat,0,0
